1309.529,Streptococcus mutans S38,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,S38,,,,,,,,,,,,,,,,,,,,Good,2022-04-25T00:00:00Z,,,PRJNA817585,SAMN26876582,,,"JALDUN010000010,JALDUN010000011,JALDUN010000012,JALDUN010000013,JALDUN010000014,JALDUN010000015,JALDUN010000016",,,Illumina NextSeq 500,203x,SPAdes v. 3.13,,,17,2041017,36.595913,3,333161,43,3,,2037,99.6,99.3,,100,,Endocarditis,,,,,USA,North America,USA: Texas,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-05-27T05:18:58.935Z,2022-05-27T05:18:58.935Z
1309.85,Streptococcus mutans strain 503_SMUT,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,503_SMUT,,,,,,,,,,,,,,,,,,,,Good,2015-07-10T00:00:00Z,,,PRJNA267549,SAMN03197696,GCF_001073145.1,SRR1655928,JVEO00000000,,,Illumina HiSeq,10x,ABYSS v. 1.3.5,,,30,2007546,36.79,5,169969,58,12,,1961,100,99.9,,100,,,,,,,USA,North America,USA: WA,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:UW clinical laboratory,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,2016-01-17T16:19:22.717Z,2016-01-17T16:19:22.717Z
1309.83,Streptococcus mutans strain 1006_SMUT,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1006_SMUT,,,,,,,,,,,,,,,,,,,,Good,2015-07-10T00:00:00Z,,,PRJNA267549,SAMN03196968,GCF_001068415.1,SRR1655200,JWGO00000000,,,Illumina HiSeq,50x,ABYSS v. 1.3.5,,,62,2026153,36.73,7,111492,34,3,,2022,99.7,99.5,0.7,100,,,,,,,USA,North America,USA: WA,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:UW clinical laboratory,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,2016-01-17T16:17:57.553Z,2016-01-17T16:17:57.553Z
1309.84,Streptococcus mutans strain 1002_SMUT,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1002_SMUT,,,,,,,,,,,,,,,,,,,,Good,2015-07-10T00:00:00Z,,,PRJNA267549,SAMN03196964,GCF_001069835.1,SRR1655196,JWGS00000000,,,Illumina HiSeq,13x,ABYSS v. 1.3.5,,,49,2035965,36.8,7,111492,37,9,,2017,99.9,99.7,0.7,100,,,,,,,USA,North America,USA: WA,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:UW clinical laboratory,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,2016-01-17T16:18:21.902Z,2016-01-17T16:18:21.902Z
1309.88,Streptococcus mutans strain AD01,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,AD01,c,,,,,,,,,,,,,,,,,,,Good,2016-08-11T00:00:00Z,,,PRJNA288626,SAMN03835255,GCF_001703615.1,,LGAC00000000,,,Illumina HiSeq,110.0x,CLC NGS Cell v. 7.0.4,,,37,2066006,36.75,6,99235,42,3,,2062,99.8,99.6,,100,,tooth,,9/25/2013,2013,,Italy,Europe,Italy: Rome,,"Human, Homo sapiens",Human,,,dental plaque,Human,,,,collected_by:Arpan De,Phenotypic and genotypic characterization of S. mutans clinical isolates from dental plaque of Type II diabetes adult patients,2016-08-27T07:20:18.513Z,2016-08-27T07:20:18.513Z
1309.145,Streptococcus mutans strain NCTC10832,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Complete,NCTC10832,Lancefield Group C,,,,,,,,,,,,,,,,NCTC:10832,,,Good,2018-12-19T00:00:00Z,,,PRJEB6403,SAMEA3871790,GCA_900636835.1,,LR134320,,,,,,,,1,2005322,36.91801,,2005322,65,15,,1936,99.9,99.5,,,,Dental abscess,,1900-1972,,,United Kingdom,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,host_health_state:disease,,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2019-02-01T13:40:45.430Z,2019-02-01T13:40:45.430Z
1309.126,Streptococcus mutans strain NCTC10449,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Complete,NCTC10449,Lancefield Group C,,,,,,,,,,,,,,,,NCTC:10449,,,Good,2018-06-17T00:00:00Z,,,PRJEB6403,SAMEA3614266,GCA_900475095.1,,LS483349,,,,,,,,1,2019343,36.871597,1,2019343,65,15,,1959,99.8,99.7,,100,,Carious dentine,,1900-1966,,,,,,,,,,,,,,,host_health_state:not available: to be reported later,,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2018-07-16T22:43:00.694Z,2018-07-16T22:43:00.694Z
1309.87,Streptococcus mutans strain ATCC 55676,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,ATCC 55676,,,,,,,,,,,,,,,,,ATCC:55676,,,Good,2016-04-20T00:00:00Z,,,PRJNA309131,SAMN04420782,GCF_001625005.1,,LTAK00000000,,,Illumina MiSeq,525.0x,ABySS v. 1.9.0; DNAstar SeqMan NGen v. 12,,,24,2050195,36.64,3,248236,51,3,,2036,100,99.6,,100,,oral cavity,,1982,1982,,USA,North America,USA: Boston,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:single cell,-,2016-04-28T13:51:06.809Z,2016-04-28T13:51:06.809Z
1309.115,Streptococcus mutans strain PKUSS-1,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-1,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464155,GCA_002213065.1,,NBFA00000000,,,Illumina HiSeq,187.0x,SOAPdenovo v. 2,,,36,1995598,36.58,6,139931,43,3,,1973,99.8,99.6,,100,,,,,,,China,Asia,China,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:58:33.243Z,2017-07-23T03:58:33.243Z
1309.106,Streptococcus mutans strain PKUSS-2,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-2,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464156,GCA_002212855.1,,NBFB00000000,,,Illumina HiSeq,197.0x,SOAPdenovo v. 2,,,40,1990377,36.77,6,120071,44,3,,1968,99.7,99.1,1.5,100,,,,,,,China,Asia,China,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T04:00:48.464Z,2017-07-23T04:00:48.464Z
1309.113,Streptococcus mutans strain PKUSS-3,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-3,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464157,GCA_002213005.1,,NBFC00000000,,,Illumina HiSeq,336.0x,SOAPdenovo v. 2,,,52,1980074,36.74,10,85783,44,3,,1960,100,99.5,0.7,100,,carious cavity from patient susceptible to dental caries,,,,,China,Asia,China,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T04:09:04.400Z,2017-07-23T04:09:04.400Z
1309.107,Streptococcus mutans strain PKUSS-4,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-4,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464158,GCA_002212885.1,,NBFD00000000,,,Illumina HiSeq,366.0x,SOAPdenovo v. 2,,,42,1998996,36.66,5,127406,41,3,,1977,99.8,99.7,,100,,,,,,,China,Asia,China,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:55:34.694Z,2017-07-23T03:55:34.694Z
1309.108,Streptococcus mutans strain PKUSS-5,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-5,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464159,GCA_002212905.1,,NBFE00000000,,,Illumina HiSeq,211.0x,SOAPdenovo v. 2,,,37,1984238,36.7,7,106798,42,4,,1967,99.8,99.7,,100,,carious dentine,,1966,1966,,United Kingdom,Europe,United Kingdom:England,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:55:58.858Z,2017-07-23T03:55:58.858Z
1309.105,Streptococcus mutans strain PKUSS-6,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-6,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464160,GCA_002212845.1,,NBFF00000000,,,Illumina HiSeq,114.0x,SOAPdenovo v. 2,,,57,2012978,36.82,10,67036,33,3,,1992,99.9,99.6,,100,,a caries-active dental patient,,1984,1984,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:58:26.848Z,2017-07-23T03:58:26.848Z
1309.112,Streptococcus mutans strain PKUSS-7,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-7,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464161,GCA_002212995.1,,NBFG00000000,,,Illumina HiSeq,184.0x,SOAPdenovo v. 2,,,52,2001751,36.76,5,160779,33,4,,1990,100,99.6,0.7,100,,,,2007,2007,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T04:06:10.103Z,2017-07-23T04:06:10.103Z
1309.109,Streptococcus mutans strain PKUSS-8,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-8,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464162,GCA_002212925.1,,NBFH00000000,,,Illumina HiSeq,214.0x,SOAPdenovo v. 2,,,65,2024471,36.87,7,93067,44,3,,2019,99.9,99.6,,100,,dental plaque,,1966,1966,,Sweden,Europe,Sweden,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:59:05.536Z,2017-07-23T03:59:05.536Z
1309.11,Streptococcus mutans strain PKUSS-9,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-9,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464163,GCA_002212935.1,,NBFI00000000,,,Illumina HiSeq,198.0x,SOAPdenovo v. 2,,,40,2084933,35.76,3,341377,37,7,,2017,100,99.3,1.5,100,,,,,,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:57:55.419Z,2017-07-23T03:57:55.419Z
1309.114,Streptococcus mutans strain PKUSS-10,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-10,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464164,GCA_002213035.1,,NBFJ00000000,,,Illumina HiSeq,267.0x,SOAPdenovo v. 2,,,52,2003657,36.66,5,127418,42,3,,1990,99.8,99.7,,100,,,,,,,Japan,Asia,Japan,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:58:46.190Z,2017-07-23T03:58:46.190Z
1309.111,Streptococcus mutans strain PKUSS-11,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,PKUSS-11,,,,,,,,,,,,,,,,,,,,Good,2017-06-30T00:00:00Z,,,PRJNA377637,SAMN06464165,GCA_002212965.1,,NBFK00000000,,,Illumina HiSeq,250.0x,SOAPdenovo v. 2,,,54,2004353,36.6,6,139931,43,3,,1985,99.8,99.6,,100,,,,,,,Japan,Asia,Japan,,"Human, Homo sapiens",Human,,,,Human,,,,,"Pan-genome refers to the sum of genes that can be found in a given bacterial species, including core-genome and dispensable genome. In this study, we compared the genomes of 183 streptococcus mutans (S.mutans) isolates from the perspective of pan-genome. It’s demonstrated that S. mutans has an “open” pan-genome, which implies that there are plenty of new genes to be found with more and more genomes sequenced. Besides, S. mutans has a limited core-genome, most of which are genes related with vital activities of the species such as metabolism and heredity. In addition, core genes suffer larger selection pressures compared with those that are less widely distributed. Not surprisingly, we did’t find absolutely specific virulence factors of this organism, indicating that it’s several factors rather than only one that account for cariogenesis. These results will contribute to understanding the evolutionary characteristics and dynamic changes of genome components of the species. They also help to form the theoretical foundations for the prevention of dental caries. Furthermore, our study sets an example of analyzing big genomic datasets of pathogens from the view of pan-genome.",2017-07-23T03:57:43.981Z,2017-07-23T03:57:43.981Z
1309.96,Streptococcus mutans strain FDAARGOS_258,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,FDAARGOS_258,,,,,,,,,,,,,,,,,FDA:FDAARGOS_258,,,Good,2017-04-10T00:00:00Z,,,PRJNA231221,SAMN04875584,GCA_002083175.2,,NBTK00000000,,,,,,,,1,2144020,36.74,1,2144020,66,5,,2148,99.9,99.1,0.8,97.8,,blood,,8/27/2014,2014,,USA,North America,USA: DC,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-05-28T10:18:48.591Z,2017-05-28T10:18:48.591Z
1309.104,Streptococcus mutans strain B14,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B14,,,,,,,,,,,,,,,,,,,,Good,2017-06-08T00:00:00Z,,,PRJNA385680,SAMN06920495,GCA_002179995.1,,NFUJ00000000,,,IonTorrent,97.5x,MIRA v. 3.9.18,,,68,1985972,36.85,12,50599,50,2,,2095,100,98,2.2,100,,Dental Plaque,,1995,1995,,USA,North America,USA: Florida,,"Human, Homo sapiens",Human,,,Dental Plaque,Human,,,,collected_by:Jacqueline Abranches,Streptococcus mutans isolated from dental plaque sample;many frameshifted proteins,2017-07-22T13:03:21.091Z,2017-07-22T13:03:21.091Z
1309.13,Streptococcus mutans strain AM44-1,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,AM44-1,,,,,,,,,,,,,,,,,,,,Good,2018-09-06T00:00:00Z,,,PRJNA482748,SAMN09736576,GCA_003466855.1,,QSFF00000000,,,Illumina Hiseq,100x,SOAPdenovo v. 2,,,12,2020615,36.737347,2,366385,37,1,,2045,100,99.9,,100,,feces,,2/1/2014,2014,,China,Asia,China: Shenzhen,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:whole organism,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota.",2018-10-02T11:40:28.215Z,2018-10-02T11:40:28.215Z
